time,city,region,latitude,longitude,temperature_2m_mean,temperature_2m_max,temperature_2m_min,precipitation_sum,rain_sum,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,sunshine_duration,daylight_duration,precipitation_hours,isa,isa_scaled,is_harmattan,is_dry_season,is_stagnant,is_no_rain,pm25_proxy,month,year
2024-04-24,Yagoua,Extreme-Nord,10.34,15.23,36.7,43.2,30.4,0.0,0.0,16.0,33.1,215,23.46,8.63,38813.27,44789.0,0,0.14500000000000002,1.053301886792453,0,0,0,1,32.89154649088182,4,2024
2024-04-25,Yagoua,Extreme-Nord,10.34,15.23,37.1,43.5,31.2,0.0,0.0,21.4,41.4,242,23.4,9.17,38200.58,44819.59,0,0.10981308411214954,0.7976988185505204,0,0,0,1,30.010872015074863,4,2024
2024-04-26,Yagoua,Extreme-Nord,10.34,15.23,36.8,43.0,30.8,0.0,0.0,22.6,41.4,238,23.69,8.45,40660.18,44850.03,0,0.10176991150442477,0.7392719986642178,0,0,0,1,29.162632184807435,4,2024
2024-04-27,Yagoua,Extreme-Nord,10.34,15.23,36.5,43.3,30.5,0.0,0.0,15.9,30.6,250,24.7,8.72,41460.14,44880.3,0,0.14654088050314462,1.0644950753530318,0,0,0,1,33.165242996286594,4,2024
2024-04-28,Yagoua,Extreme-Nord,10.34,15.23,35.7,43.1,28.0,0.0,0.0,12.8,28.4,121,24.39,8.18,36724.68,44910.38,0,0.18046875,1.3109522405660379,0,0,0,1,35.760434418173205,4,2024
2024-04-29,Yagoua,Extreme-Nord,10.34,15.23,36.6,43.3,28.6,0.0,0.0,21.5,39.2,142,23.99,8.73,37992.62,44940.25,0,0.10837209302325579,0.7872312417727072,0,0,0,1,29.762531386628137,4,2024
2024-04-30,Yagoua,Extreme-Nord,10.34,15.23,36.5,43.1,30.8,0.0,0.0,23.1,43.2,135,22.27,8.93,38770.54,44969.86,0,0.09999999999999999,0.7264150943396226,0,0,0,1,28.771658119523167,4,2024
2024-05-01,Yagoua,Extreme-Nord,10.34,15.23,36.2,42.5,29.5,0.0,0.0,15.1,28.4,147,23.59,8.48,41573.77,44999.21,0,0.1490066225165563,1.0824065975259278,0,0,0,1,33.089384609641684,5,2024
2024-05-02,Yagoua,Extreme-Nord,10.34,15.23,36.2,42.7,29.9,0.0,0.0,19.9,40.3,196,24.16,8.27,41286.07,45028.27,0,0.114070351758794,0.8286242533421829,0,0,0,1,30.100454220022513,5,2024
2024-05-03,Yagoua,Extreme-Nord,10.34,15.23,36.1,41.0,31.5,0.0,0.0,22.2,42.5,224,22.65,8.17,40414.77,45057.0,0,0.09459459459459461,0.6871494135645081,0,0,0,1,28.131308443945642,5,2024
2024-05-04,Yagoua,Extreme-Nord,10.34,15.23,36.1,41.5,30.4,0.0,0.0,20.6,37.1,212,23.23,8.18,39536.53,45085.38,0,0.10436893203883495,0.7581516761311595,0,0,0,1,29.072099611481864,5,2024
2024-05-05,Yagoua,Extreme-Nord,10.34,15.23,36.7,42.2,32.6,0.0,0.0,20.4,39.6,216,24.2,7.52,38492.29,45113.38,0,0.10882352941176474,0.7905105438401778,0,0,0,1,29.69411481060097,5,2024
2024-05-06,Yagoua,Extreme-Nord,10.34,15.23,36.3,42.7,30.7,0.0,0.0,15.2,33.5,177,22.96,7.52,40442.06,45140.97,0,0.14934210526315791,1.0848435948361472,0,0,0,1,32.91933317987477,5,2024
2024-05-07,Yagoua,Extreme-Nord,10.34,15.23,37.0,44.6,29.7,0.0,0.0,26.6,47.2,118,22.75,8.48,37542.6,45168.13,0,0.09248120300751879,0.6717974180734856,0,0,0,1,28.27554725955965,5,2024
2024-05-08,Yagoua,Extreme-Nord,10.34,15.23,36.9,43.0,30.1,0.0,0.0,16.5,33.1,198,22.71,8.15,39266.39,45194.83,0,0.13939393939393938,1.0125786163522013,0,0,0,1,32.28269653430173,5,2024
2024-05-09,Yagoua,Extreme-Nord,10.34,15.23,36.8,42.3,32.0,0.0,0.0,18.0,32.4,193,21.3,8.45,35931.48,45221.03,0,0.12388888888888885,0.8999475890985323,0,0,0,1,30.730739270019207,5,2024
2024-05-10,Yagoua,Extreme-Nord,10.34,15.23,36.6,41.7,31.1,0.0,0.0,19.5,39.2,204,22.91,8.32,40060.18,45246.71,0,0.11128205128205129,0.8083696178035802,0,0,0,1,29.796114074730827,5,2024
2024-05-11,Yagoua,Extreme-Nord,10.34,15.23,37.3,43.6,31.7,0.0,0.0,15.1,32.4,197,21.97,7.76,38830.32,45271.84,0,0.15629139072847686,1.1353242534049734,0,0,0,1,33.70957974378855,5,2024
2024-05-12,Yagoua,Extreme-Nord,10.34,15.23,36.9,41.8,31.8,0.0,0.0,15.7,31.3,232,22.22,7.66,38042.24,45296.41,0,0.13885350318471334,1.0086528061531064,0,0,0,1,32.093179280531835,5,2024
2024-05-13,Yagoua,Extreme-Nord,10.34,15.23,32.8,38.9,28.2,0.5,0.5,23.3,51.5,216,17.7,6.92,25791.38,45320.64,1,0.07706008583690986,0.559776095230383,0,0,0,0,20.19222192937547,5,2024
2024-05-14,Yagoua,Extreme-Nord,10.34,15.23,32.3,40.8,28.2,5.2,5.2,28.7,58.7,215,19.46,6.4,33292.82,45344.52,3,0.03478745644599303,0.2527013345605154,0,0,0,0,16.549629403847526,5,2024
2024-05-15,Yagoua,Extreme-Nord,10.34,15.23,34.9,41.3,28.6,0.0,0.0,17.3,33.5,219,23.63,7.62,41089.2,45368.05,0,0.12312138728323699,0.8943723415857782,0,0,0,1,30.328598642962394,5,2024
2024-05-16,Yagoua,Extreme-Nord,10.34,15.23,35.4,41.0,29.1,0.0,0.0,14.0,31.3,177,23.61,7.69,42298.67,45391.2,0,0.15,1.089622641509434,0,0,0,1,32.82838968974501,5,2024
2024-05-17,Yagoua,Extreme-Nord,10.34,15.23,35.1,42.8,28.0,0.0,0.0,17.3,34.9,352,25.51,8.58,42722.34,45413.95,0,0.13179190751445086,0.9573563093030865,0,0,0,1,31.561986171888083,5,2024
2024-05-18,Yagoua,Extreme-Nord,10.34,15.23,34.0,42.2,24.9,0.0,0.0,11.5,25.2,348,25.91,8.46,42773.97,45436.28,0,0.19304347826086957,1.4022969647251846,0,0,0,1,36.61472508297837,5,2024
2024-05-19,Yagoua,Extreme-Nord,10.34,15.23,34.9,42.5,25.9,0.0,0.0,19.6,31.0,235,25.18,8.6,42791.65,45458.16,0,0.11479591836734693,0.8338948787061994,0,0,0,1,29.973541891754728,5,2024
2024-05-20,Yagoua,Extreme-Nord,10.34,15.23,35.8,41.4,29.2,0.0,0.0,20.8,38.9,176,23.36,8.41,41604.59,45479.57,0,0.10288461538461537,0.7473693759071117,0,0,0,1,28.904493598751444,5,2024
2024-05-21,Yagoua,Extreme-Nord,10.34,15.23,36.2,41.5,27.0,0.0,0.0,21.1,51.5,194,22.27,7.71,42378.56,45500.49,0,0.10189573459715638,0.7401859966019851,0,0,0,1,28.67610894667152,5,2024
2024-05-22,Yagoua,Extreme-Nord,10.34,15.23,36.5,42.5,29.1,0.0,0.0,24.0,42.1,215,22.83,8.72,41596.55,45520.89,0,0.09375,0.6810141509433962,0,0,0,1,28.281798263203598,5,2024
2024-05-23,Yagoua,Extreme-Nord,10.34,15.23,34.7,39.8,29.8,0.0,0.0,17.2,34.6,187,22.88,7.96,42855.23,45540.75,0,0.11511627906976743,0.8362220272049145,0,0,0,1,29.505424159094957,5,2024
2024-05-24,Yagoua,Extreme-Nord,10.34,15.23,33.1,38.3,26.5,0.0,0.0,19.4,37.8,186,23.3,8.2,29412.44,45560.04,0,0.09432989690721648,0.6852266096090254,0,0,0,1,27.310342746270646,5,2024
2024-05-25,Yagoua,Extreme-Nord,10.34,15.23,31.9,38.7,27.2,0.6,0.6,22.7,40.3,208,22.59,8.1,40214.59,45578.74,3,0.07743612334801764,0.5625076884714489,0,0,0,0,20.85677008592517,5,2024
2024-05-26,Yagoua,Extreme-Nord,10.34,15.23,28.9,35.5,24.0,4.3,4.3,14.8,29.5,197,11.78,3.21,16766.69,45596.83,5,0.05969594594594594,0.43364036206017337,0,0,0,0,16.09747765016141,5,2024
2024-05-27,Yagoua,Extreme-Nord,10.34,15.23,33.4,40.2,27.0,0.0,0.0,13.4,28.1,187,23.14,6.67,42130.54,45614.28,0,0.15074626865671645,1.0950436496761478,0,0,0,1,32.079846808666076,5,2024
2024-05-28,Yagoua,Extreme-Nord,10.34,15.23,34.2,40.5,28.1,0.1,0.1,19.6,38.2,200,23.57,7.62,41537.72,45631.06,1,0.10354591836734692,0.7521731805929918,0,0,0,0,23.903171054145194,5,2024
2024-05-29,Yagoua,Extreme-Nord,10.34,15.23,33.9,40.0,28.2,0.0,0.0,19.7,37.8,214,22.2,7.43,42942.57,45647.15,0,0.10152284263959391,0.7374772531366728,0,0,0,1,27.903860092033376,5,2024
2024-05-30,Yagoua,Extreme-Nord,10.34,15.23,31.0,35.3,27.9,1.4,1.4,21.2,42.8,206,19.95,6.26,36000.0,45662.53,1,0.06206603773584905,0.45085706657173374,0,0,0,0,18.591705719362896,5,2024
2024-05-31,Yagoua,Extreme-Nord,10.34,15.23,32.2,39.0,26.2,0.1,0.1,15.0,31.0,212,23.47,6.28,36000.0,45677.17,1,0.1254,0.910924528301887,0,0,0,0,25.005524465145655,5,2024
2024-06-01,Yagoua,Extreme-Nord,10.34,15.23,30.1,37.6,26.9,4.9,4.9,28.8,51.8,217,19.2,5.5,24955.19,45691.06,3,0.03116666666666667,0.22639937106918243,0,0,0,0,15.408842662035209,6,2024
2024-06-02,Yagoua,Extreme-Nord,10.34,15.23,30.0,35.8,25.0,0.0,0.0,14.5,29.5,201,22.74,5.78,37830.37,45704.33,0,0.10896551724137929,0.7915419648666232,0,0,0,1,27.232975544926678,6,2024
2024-06-03,Yagoua,Extreme-Nord,10.34,15.23,31.3,37.7,26.1,0.2,0.2,14.5,29.5,228,23.7,6.48,41433.89,45716.98,1,0.11962758620689655,0.8689928432010411,0,0,0,0,24.294988595399943,6,2024
2024-06-04,Yagoua,Extreme-Nord,10.34,15.23,31.8,37.9,26.8,0.0,0.0,20.0,39.6,225,23.23,7.1,42944.57,45729.02,0,0.0895,0.6501415094339623,0,0,0,1,26.3347776111155,6,2024
2024-06-05,Yagoua,Extreme-Nord,10.34,15.23,29.9,37.3,26.5,0.0,0.0,19.3,37.4,223,22.27,6.35,32634.24,45740.42,0,0.08963730569948185,0.6511389187603871,0,0,0,1,25.52714401257234,6,2024
2024-06-06,Yagoua,Extreme-Nord,10.34,15.23,28.8,34.7,25.2,0.0,0.0,20.9,37.4,213,21.52,5.51,20956.77,45751.18,0,0.07033492822966508,0.5109235352532275,0,0,0,1,23.283988699189358,6,2024
2024-06-07,Yagoua,Extreme-Nord,10.34,15.23,30.0,36.0,25.5,0.0,0.0,16.8,33.5,229,22.42,6.19,40858.91,45761.28,0,0.09523809523809523,0.6918238993710691,0,0,0,1,26.045557922159947,6,2024
2024-06-08,Yagoua,Extreme-Nord,10.34,15.23,29.9,35.4,25.0,0.0,0.0,18.6,35.6,236,23.17,6.29,38765.22,45770.72,0,0.08279569892473117,0.6014404544532359,0,0,0,1,25.057927294443015,6,2024
2024-06-09,Yagoua,Extreme-Nord,10.34,15.23,30.6,36.8,26.4,0.0,0.0,21.0,40.7,216,22.54,6.53,42311.18,45779.49,0,0.07999999999999999,0.5811320754716981,0,0,0,1,24.962931349175022,6,2024
2024-06-10,Yagoua,Extreme-Nord,10.34,15.23,28.6,32.2,25.7,0.0,0.0,20.2,35.6,208,15.48,4.27,21244.73,45787.57,0,0.06039603960396041,0.4387259480665049,0,0,0,1,21.27422685796961,6,2024
2024-06-11,Yagoua,Extreme-Nord,10.34,15.23,25.5,29.0,22.9,13.5,13.5,17.2,29.5,199,12.59,2.89,40202.36,45794.96,14,0.0,0.0,0,0,0,0,9.951001673640167,6,2024
2024-06-12,Yagoua,Extreme-Nord,10.34,15.23,28.3,33.5,23.5,0.0,0.0,10.4,24.5,200,22.45,5.18,42512.95,45801.65,0,0.12980769230769232,0.9429426705370103,0,0,0,1,28.41210200460312,6,2024
2024-06-13,Yagoua,Extreme-Nord,10.34,15.23,30.0,35.7,25.9,0.4,0.4,12.1,25.9,187,17.86,4.85,42816.36,45807.62,1,0.12456198347107442,0.9048370497427104,0,0,0,0,23.227253801933443,6,2024
2024-06-14,Yagoua,Extreme-Nord,10.34,15.23,29.3,34.5,25.8,0.5,0.5,13.3,29.5,163,15.74,4.3,41061.64,45812.88,1,0.10357142857142856,0.7523584905660378,0,0,0,0,20.79118054788032,6,2024
2024-06-15,Yagoua,Extreme-Nord,10.34,15.23,27.7,33.7,25.1,0.1,0.1,15.6,30.6,154,14.6,3.82,25838.13,45817.4,1,0.08694230769230772,0.6315620464441222,0,0,0,0,18.622707737245783,6,2024
2024-06-16,Yagoua,Extreme-Nord,10.34,15.23,28.3,33.6,24.1,3.1,3.1,29.1,43.9,211,21.42,5.6,38636.76,45821.18,1,0.03224742268041237,0.2342501458860144,0,0,0,0,15.311445265276525,6,2024
2024-06-17,Yagoua,Extreme-Nord,10.34,15.23,28.8,35.7,23.4,0.7,0.7,17.9,52.2,224,16.62,4.72,25890.74,45824.21,1,0.08156983240223466,0.592535574997365,0,0,0,0,18.91465786231148,6,2024
2024-06-18,Yagoua,Extreme-Nord,10.34,15.23,28.6,35.3,25.1,0.1,0.1,15.5,32.8,198,18.6,4.81,38138.36,45826.49,1,0.09772258064516127,0.7098715763846621,0,0,0,0,20.573532556783313,6,2024
2024-06-19,Yagoua,Extreme-Nord,10.34,15.23,30.0,36.0,25.0,1.0,1.0,16.9,36.7,169,22.47,5.72,41713.5,45828.0,1,0.08520710059171599,0.6189572401473709,0,0,0,0,20.612889392228702,6,2024
2024-06-20,Yagoua,Extreme-Nord,10.34,15.23,30.3,34.2,26.8,0.8,0.8,16.0,37.8,200,17.19,4.64,38030.88,45828.74,3,0.08165000000000003,0.5931179245283021,0,0,0,0,19.446303797268495,6,2024
2024-06-21,Yagoua,Extreme-Nord,10.34,15.23,29.2,34.0,24.5,0.8,0.8,12.3,28.4,217,17.65,4.54,28104.21,45828.69,2,0.10471544715447154,0.7606688142353122,0,0,0,0,21.182203176681487,6,2024
2024-06-22,Yagoua,Extreme-Nord,10.34,15.23,30.6,35.8,26.5,0.1,0.1,16.6,34.6,215,21.89,5.79,42658.21,45827.86,1,0.09422891566265057,0.6844930666060466,0,0,0,0,21.50175529299641,6,2024
2024-06-23,Yagoua,Extreme-Nord,10.34,15.23,28.8,36.8,25.8,3.3,3.3,18.6,52.6,227,16.76,4.61,30199.34,45826.24,2,0.06051612903225805,0.43959829580036514,0,0,0,0,17.085098378056262,6,2024
2024-06-24,Yagoua,Extreme-Nord,10.34,15.23,27.3,31.4,23.5,0.0,0.0,21.7,42.1,194,16.56,3.87,19745.23,45823.86,0,0.052534562211981564,0.38161898965307367,0,0,0,1,20.305621181276216,6,2024
2024-06-25,Yagoua,Extreme-Nord,10.34,15.23,28.9,34.5,24.6,0.5,0.5,18.4,33.5,178,22.4,5.18,42652.34,45820.7,1,0.07486413043478261,0.5438243437243643,0,0,0,0,19.29515070209823,6,2024
2024-06-26,Yagoua,Extreme-Nord,10.34,15.23,28.9,34.6,25.1,0.4,0.4,14.0,27.7,216,19.67,4.82,33993.91,45816.8,1,0.10011428571428571,0.7272452830188679,0,0,0,0,21.034588584510935,6,2024
2024-06-27,Yagoua,Extreme-Nord,10.34,15.23,29.6,35.7,25.2,6.2,6.2,27.5,47.9,210,23.4,5.87,42316.74,45812.15,3,0.02169454545454546,0.15759245283018872,0,0,0,0,15.117595626430884,6,2024
2024-06-28,Yagoua,Extreme-Nord,10.34,15.23,27.5,31.8,24.1,0.5,0.5,13.2,28.1,187,13.75,3.44,18718.47,45806.77,2,0.08492424242424244,0.6169025157232706,0,0,0,0,18.205559895792216,6,2024
2024-06-29,Yagoua,Extreme-Nord,10.34,15.23,27.3,30.6,25.0,2.8,2.8,10.8,23.4,179,14.99,3.44,32271.57,45800.67,7,0.07066666666666667,0.5133333333333334,0,0,0,0,17.089507949790796,6,2024
2024-06-30,Yagoua,Extreme-Nord,10.34,15.23,29.9,35.3,24.6,0.0,0.0,17.1,35.3,215,23.6,5.97,42648.73,45793.86,0,0.0894736842105263,0.6499503475670307,0,0,0,1,25.66001588628554,6,2024
2024-07-01,Yagoua,Extreme-Nord,10.34,15.23,27.0,33.9,24.0,13.8,13.8,12.0,26.6,262,18.17,4.37,8936.46,45786.35,4,0.0,0.0,0,0,0,0,11.448703765690377,7,2024
2024-07-02,Yagoua,Extreme-Nord,10.34,15.23,29.1,34.1,24.0,0.0,0.0,12.1,27.4,193,23.79,5.96,40434.22,45778.16,0,0.11652892561983473,0.8464837049742712,0,0,0,1,27.805635422034346,7,2024
2024-07-03,Yagoua,Extreme-Nord,10.34,15.23,29.8,35.2,25.2,2.0,2.0,14.3,31.0,226,23.8,5.89,42133.93,45769.29,4,0.08503496503496503,0.6177068214804065,0,0,0,0,20.7620190962586,7,2024
2024-07-04,Yagoua,Extreme-Nord,10.34,15.23,25.7,27.2,24.0,27.4,27.4,14.0,23.4,239,6.2,1.75,5799.34,45759.75,9,0.0,0.0,0,0,0,0,8.888891213389119,7,2024
2024-07-05,Yagoua,Extreme-Nord,10.34,15.23,27.4,32.1,22.8,0.3,0.3,10.2,22.3,238,22.96,4.89,41892.84,45749.56,1,0.11506862745098043,0.8358758786533484,0,0,0,0,22.393520585681184,7,2024
2024-07-06,Yagoua,Extreme-Nord,10.34,15.23,26.1,29.5,23.9,8.8,8.8,18.6,37.4,208,11.76,2.72,24431.79,45738.73,7,0.0064516129032257995,0.046865489957394965,0,0,0,0,10.544566632626815,7,2024
2024-07-07,Yagoua,Extreme-Nord,10.34,15.23,27.2,31.6,23.5,1.1,1.1,11.4,24.8,201,20.2,4.51,39766.6,45727.27,5,0.09056140350877193,0.6578517047335319,0,0,0,0,19.728298281070167,7,2024
2024-07-08,Yagoua,Extreme-Nord,10.34,15.23,27.5,34.0,23.8,2.1,2.1,16.6,39.6,245,21.61,4.81,41741.55,45715.19,6,0.06662650602409638,0.4839849965901341,0,0,0,0,17.986282720587887,7,2024
2024-07-09,Yagoua,Extreme-Nord,10.34,15.23,27.7,33.2,24.6,4.9,4.9,15.3,29.5,239,20.21,4.53,37040.24,45702.52,5,0.04400000000000001,0.3196226415094341,0,0,0,0,15.823855798531618,7,2024
2024-07-10,Yagoua,Extreme-Nord,10.34,15.23,27.4,31.6,24.5,0.3,0.3,16.2,33.1,206,19.14,4.36,27417.92,45689.25,3,0.0694567901234568,0.5045446075005825,0,0,0,0,17.767947842308242,7,2024
2024-07-11,Yagoua,Extreme-Nord,10.34,15.23,27.5,32.6,23.2,1.1,1.1,17.3,28.8,233,22.19,4.99,36213.73,45675.38,5,0.06482080924855493,0.4708681426545972,0,0,0,0,17.941444490097844,7,2024
2024-07-12,Yagoua,Extreme-Nord,10.34,15.23,24.7,26.9,23.6,12.5,12.5,13.0,23.0,214,6.19,1.42,24124.6,45660.77,17,0.0,0.0,0,0,0,0,8.541184937238492,7,2024
2024-07-13,Yagoua,Extreme-Nord,10.34,15.23,27.0,31.5,22.8,0.3,0.3,8.9,22.0,227,22.54,4.73,36000.0,45645.43,3,0.1253370786516854,0.9104674581301675,0,0,0,0,23.08295594107665,7,2024
2024-07-14,Yagoua,Extreme-Nord,10.34,15.23,26.9,31.2,23.8,4.3,4.3,10.4,27.0,226,18.72,4.7,29039.9,45629.39,5,0.06138461538461538,0.4459071117561683,0,0,0,0,16.898634295048915,7,2024
2024-07-15,Yagoua,Extreme-Nord,10.34,15.23,25.9,31.0,23.5,31.3,31.3,15.3,32.4,213,17.86,3.69,14751.04,45612.67,13,0.0,0.0,0,0,0,0,10.97680920502092,7,2024
2024-07-16,Yagoua,Extreme-Nord,10.34,15.23,27.0,31.4,23.0,0.1,0.1,12.0,26.3,235,22.5,4.76,40967.39,45595.28,1,0.09404999999999998,0.683193396226415,0,0,0,0,20.353842093629112,7,2024
2024-07-17,Yagoua,Extreme-Nord,10.34,15.23,27.7,31.7,24.6,1.5,1.5,13.5,27.4,232,19.34,4.38,35093.14,45577.27,2,0.07366666666666666,0.535125786163522,0,0,0,0,18.25784750927607,7,2024
2024-07-18,Yagoua,Extreme-Nord,10.34,15.23,25.9,30.5,23.9,6.3,6.3,12.3,27.4,193,16.1,3.44,21506.76,45558.64,8,0.03158536585365854,0.22944086516336865,0,0,0,0,13.429994984470884,7,2024
2024-07-19,Yagoua,Extreme-Nord,10.34,15.23,25.7,29.4,22.9,20.2,20.2,12.1,28.1,221,16.32,3.42,24880.49,45539.44,18,0.0,0.0,0,0,0,0,10.647042677824267,7,2024
2024-07-20,Yagoua,Extreme-Nord,10.34,15.23,25.5,29.2,23.3,0.7,0.7,23.0,43.9,232,15.6,3.5,13985.23,45519.68,2,0.04043478260869565,0.2937243642329779,0,0,0,0,14.014483165774815,7,2024
2024-07-21,Yagoua,Extreme-Nord,10.34,15.23,25.8,30.0,23.2,8.7,8.7,18.5,37.1,242,20.66,4.34,33356.3,45499.39,13,0.007027027027027033,0.051045385007649206,0,0,0,0,12.072111147288444,7,2024
2024-07-22,Yagoua,Extreme-Nord,10.34,15.23,25.8,30.7,23.0,6.9,6.9,9.7,23.8,250,17.64,3.74,29297.87,45478.59,10,0.034195876288659784,0.24840400700252863,0,0,0,0,13.901519213737457,7,2024
2024-07-23,Yagoua,Extreme-Nord,10.34,15.23,24.4,26.0,22.8,16.5,16.5,17.8,34.6,216,7.1,1.36,12146.08,45457.32,17,0.0,0.0,0,0,0,0,8.579856066945606,7,2024
2024-07-24,Yagoua,Extreme-Nord,10.34,15.23,26.3,30.8,22.5,0.5,0.5,12.3,29.2,246,21.79,4.59,41435.28,45435.57,4,0.08341463414634145,0.6059364933271973,0,0,0,0,19.086013652143944,7,2024
2024-07-25,Yagoua,Extreme-Nord,10.34,15.23,27.3,31.3,23.6,0.9,0.9,21.1,41.0,248,22.29,4.99,40966.65,45413.4,6,0.04873459715639811,0.3540154699096844,0,0,0,0,16.494275178665166,7,2024
2024-07-26,Yagoua,Extreme-Nord,10.34,15.23,26.5,30.4,24.6,1.9,1.9,19.1,35.6,253,16.75,3.81,35368.36,45390.82,9,0.04410471204188481,0.32038328558727647,0,0,0,0,14.851011979348572,7,2024
2024-07-27,Yagoua,Extreme-Nord,10.34,15.23,25.0,29.0,23.3,35.8,35.8,16.6,33.8,244,14.63,2.96,15565.57,45367.85,24,0.0,0.0,0,0,0,0,10.118082008368201,7,2024
2024-07-28,Yagoua,Extreme-Nord,10.34,15.23,25.1,29.2,22.6,8.9,8.9,15.8,31.3,229,16.89,3.51,30989.94,45344.52,16,0.006962025316455694,0.050573202770480045,0,0,0,0,11.172378851655802,7,2024
2024-07-29,Yagoua,Extreme-Nord,10.34,15.23,24.1,26.8,21.9,27.5,27.5,16.0,34.9,248,11.31,2.35,9956.66,45320.84,18,0.0,0.0,0,0,0,0,9.262598326359834,7,2024
2024-07-30,Yagoua,Extreme-Nord,10.34,15.23,25.6,29.5,23.2,9.4,9.4,19.1,40.0,245,17.53,3.61,40309.44,45296.85,15,0.0031413612565444993,0.02281932233527608,0,0,0,0,11.099733960073522,7,2024
2024-07-31,Yagoua,Extreme-Nord,10.34,15.23,24.6,27.4,23.4,20.0,20.0,19.2,37.1,229,8.37,1.88,14771.1,45272.53,24,0.0,0.0,0,0,0,0,8.903953138075313,7,2024
2024-08-01,Yagoua,Extreme-Nord,10.34,15.23,23.8,27.1,22.5,47.5,47.5,18.1,32.0,231,8.52,1.77,10158.96,45247.68,21,0.0,0.0,0,0,0,0,8.671147280334727,8,2024
2024-08-02,Yagoua,Extreme-Nord,10.34,15.23,25.3,29.8,22.0,1.7,1.7,21.1,40.0,220,20.71,4.16,40580.32,45222.29,5,0.039336492890995264,0.2857462219440222,0,0,0,0,14.720852571278057,8,2024
2024-08-03,Yagoua,Extreme-Nord,10.34,15.23,26.3,30.6,22.6,4.1,4.1,14.0,30.2,253,21.2,4.41,36415.53,45196.4,1,0.04467142857142858,0.32450000000000007,0,0,0,0,15.594705439330545,8,2024
2024-08-04,Yagoua,Extreme-Nord,10.34,15.23,25.1,27.9,23.2,0.5,0.5,17.2,33.8,233,12.3,2.71,1577.17,45170.02,2,0.05523255813953488,0.40121763931548926,0,0,0,0,14.576731337057836,8,2024
2024-08-05,Yagoua,Extreme-Nord,10.34,15.23,25.8,29.5,22.8,1.4,1.4,17.7,39.2,253,17.79,3.87,38557.55,45143.18,5,0.04858757062146893,0.3529474469672743,0,0,0,0,15.19683463557382,8,2024
2024-08-06,Yagoua,Extreme-Nord,10.34,15.23,24.5,29.5,22.9,19.3,19.3,18.8,43.9,265,12.82,2.73,23396.68,45115.93,16,0.0,0.0,0,0,0,0,9.663246025104602,8,2024
2024-08-07,Yagoua,Extreme-Nord,10.34,15.23,25.6,29.6,22.7,4.0,4.0,19.2,37.8,248,19.47,4.2,30228.57,45088.27,9,0.03125,0.2270047169811321,0,0,0,0,13.924776269045552,8,2024
2024-08-08,Yagoua,Extreme-Nord,10.34,15.23,26.5,30.0,24.0,0.4,0.4,17.7,36.7,245,19.94,4.36,29807.51,45060.25,3,0.05423728813559322,0.39398784777742246,0,0,0,0,16.29176881768053,8,2024
2024-08-09,Yagoua,Extreme-Nord,10.34,15.23,25.6,30.4,23.3,9.1,9.1,22.7,41.0,279,17.6,3.73,30407.49,45031.89,10,0.004123348017621148,0.029952622392153627,0,0,0,0,11.212677493810444,8,2024
2024-08-10,Yagoua,Extreme-Nord,10.34,15.23,26.1,30.6,21.6,0.5,0.5,13.9,28.4,260,23.51,4.91,42186.06,45003.21,5,0.07244604316546763,0.5262589928057554,0,0,0,0,18.373763143794587,8,2024
2024-08-11,Yagoua,Extreme-Nord,10.34,15.23,25.9,29.7,23.0,6.5,6.5,10.2,25.6,209,19.16,3.98,26962.3,44974.24,10,0.03431372549019608,0.24926008139104702,0,0,0,0,14.204346081295073,8,2024
2024-08-12,Yagoua,Extreme-Nord,10.34,15.23,24.7,27.3,23.6,7.1,7.1,12.5,32.0,219,10.9,2.22,28828.845,44945.02,17,0.023200000000000002,0.1685283018867925,0,0,0,0,11.384980626825609,8,2024
2024-08-13,Yagoua,Extreme-Nord,10.34,15.23,24.9,29.9,23.4,9.8,9.8,14.9,34.6,220,15.57,4.2,27250.2,44915.55,13,0.0013422818791946245,0.009750538179055293,0,0,0,0,10.520278424675858,8,2024
2024-08-14,Yagoua,Extreme-Nord,10.34,15.23,25.4,29.6,22.5,2.4,2.4,15.3,32.4,275,18.86,3.85,31015.23,44885.88,8,0.04967320261437909,0.3608336416327538,0,0,0,0,15.329840519676726,8,2024
2024-08-15,Yagoua,Extreme-Nord,10.34,15.23,23.7,26.4,22.9,24.2,24.2,20.3,39.2,229,9.23,1.87,131.29,44856.02,21,0.0,0.0,0,0,0,0,8.76209288702929,8,2024
2024-08-16,Yagoua,Extreme-Nord,10.34,15.23,25.1,29.2,21.8,0.8,0.8,14.3,29.5,215,20.37,4.7,36049.31,44825.99,5,0.06433566433566433,0.46734397677793904,0,0,0,0,16.864412240163723,8,2024
2024-08-17,Yagoua,Extreme-Nord,10.34,15.23,25.7,30.0,22.4,11.1,11.1,14.5,32.0,267,20.44,4.32,42031.2,44795.82,8,0.0,0.0,0,0,0,0,11.393628451882845,8,2024
2024-08-18,Yagoua,Extreme-Nord,10.34,15.23,23.7,25.7,22.4,54.0,54.0,28.7,50.0,241,4.49,1.1,361.37,44765.54,23,0.0,0.0,0,0,0,0,7.940317991631798,8,2024
